151400,1034700,15800,8600
149300,2036100,22800,62200
186000,647400,27700,49500
141900,2055000,11700,13900
159100,1309400,11000,11000
465300,1085300,19600,34900
144600,1391100,11300,9900
137100,967000,12000,10900
453800,1124100,13900,10100
175900,1236200,12000,12400
127000,1297400,11400,9400
1792500,1029300,12100,16500
116400,927700,14700,10000
117100,1023200,12100,13000
120200,1678700,11500,9400
848700,1032900,13400,9100
